"id","condition","trial","gameType","S","T","opponentType","encounter","prediction","choice","opponent_choice","rt","reward"
7778376,"single",47,"HG",7,7,"pessimist",14,59,"cooperate","cooperate",3055.30000007153,10
7778376,"single",48,"SG",7,14,"envious",10,-46,"cheat","cheat",2629.60000002384,5
7778376,"single",49,"HG",9,6,"optimist",12,66,"cooperate","cooperate",2022.5,10
7778376,"single",50,"SH",3,7,"pessimist",15,99,"cooperate","cheat",2616.69999992847,3
7778376,"single",51,"SH",2,6,"pessimist",16,11,"cooperate","cheat",2714.10000002384,2
7778376,"single",52,"HG",8,6,"trustful",14,99,"cooperate","cooperate",2126.70000004768,10
7778376,"single",53,"SH",3,8,"optimist",13,13,"cooperate","cooperate",2399.70000004768,10
7778376,"single",54,"SH",2,7,"trustful",15,99,"cooperate","cooperate",2409.20000004768,10
7778376,"single",55,"PD",1,12,"envious",11,-27,"cheat","cheat",3908.10000002384,5
7778376,"single",56,"PD",3,12,"trustful",16,10,"cooperate","cooperate",2495.89999997616,10
7778376,"single",57,"SH",3,8,"pessimist",17,46,"cooperate","cheat",2088.89999997616,3
7778376,"single",58,"SG",7,13,"trustful",17,29,"cooperate","cooperate",3496.40000009537,10
7778376,"single",59,"HG",9,7,"pessimist",18,58,"cooperate","cooperate",2211.5,10
7778376,"single",60,"SG",9,13,"trustful",18,72,"cooperate","cooperate",3942.70000004768,10
7778376,"single",61,"HG",8,7,"trustful",19,99,"cooperate","cooperate",2086.39999997616,10
7778376,"single",62,"SH",1,8,"envious",12,66,"cooperate","cheat",2427.60000002384,1
7778376,"single",63,"HG",8,8,"pessimist",19,27,"cooperate","cooperate",1955.19999992847,10
7778376,"single",64,"PD",3,12,"envious",13,-27,"cheat","cheat",2448.29999995232,5
7778376,"single",65,"SH",2,6,"optimist",14,-65,"cheat","cooperate",3638.30000007153,6
7778376,"single",66,"HG",7,8,"pessimist",20,80,"cooperate","cooperate",2582,10
7778376,"single",67,"HG",9,8,"optimist",15,15,"cooperate","cooperate",2272.60000002384,10
7778376,"single",68,"SG",8,13,"optimist",16,16,"cooperate","cheat",3076.5,8
7778376,"single",69,"SH",2,8,"envious",14,46,"cooperate","cheat",2112,2
7778376,"single",70,"SG",9,14,"envious",15,-32,"cheat","cheat",2407.39999997616,5
7778376,"single",71,"HG",8,8,"envious",16,6,"cooperate","cheat",3565.70000004768,8
7778376,"single",72,"SG",8,14,"optimist",17,-15,"cheat","cheat",2714.79999995232,5
7778376,"single",73,"PD",2,14,"envious",17,-47,"cheat","cheat",2035.60000002384,5
7778376,"single",74,"HG",9,8,"trustful",20,98,"cooperate","cooperate",2283.69999992847,10
7778376,"single",75,"HG",7,6,"envious",18,17,"cooperate","cooperate",1899.79999995232,10
7778376,"single",76,"HG",8,7,"envious",19,41,"cooperate","cooperate",2307.60000002384,10
7778376,"single",77,"SG",7,13,"optimist",18,-46,"cheat","cheat",2803.70000004768,5
7778376,"single",78,"HG",9,6,"pessimist",21,22,"cooperate","cooperate",4159.59999990463,10
7778376,"single",79,"SG",7,12,"envious",20,-31,"cheat","cheat",2648,5
7778376,"single",80,"SH",2,6,"envious",21,26,"cooperate","cheat",2484.70000004768,2
7778376,"single",81,"PD",1,12,"trustful",21,24,"cooperate","cooperate",5833.59999990463,10
7778376,"single",82,"SG",8,13,"envious",22,-65,"cheat","cheat",2751.5,5
7778376,"single",83,"SH",2,8,"optimist",19,-18,"cheat","cooperate",3934.5,8
7778376,"single",84,"PD",2,13,"optimist",20,-32,"cheat","cheat",2234.10000002384,5
7778376,"single",85,"HG",7,7,"envious",23,-89,"cheat","cheat",2700.60000002384,5
7778376,"single",86,"PD",1,14,"trustful",22,43,"cooperate","cooperate",2125.89999997616,10
7778376,"single",87,"SG",7,14,"pessimist",22,-59,"cheat","cooperate",4134.70000004768,14
7778376,"single",88,"SH",3,6,"optimist",21,-31,"cheat","cooperate",9825.59999990463,6
7778376,"single",89,"HG",9,8,"envious",24,-29,"cheat","cooperate",4816,8
7778376,"single",90,"SG",8,12,"envious",25,-40,"cheat","cheat",2720.60000002384,5
7778376,"single",91,"SG",7,13,"pessimist",23,43,"cooperate","cooperate",4288.30000007153,10
7778376,"single",92,"HG",9,7,"envious",26,30,"cooperate","cooperate",2623.10000002384,10
7778376,"single",93,"HG",8,8,"optimist",22,65,"cooperate","cooperate",2476.39999997616,10
7778376,"single",94,"HG",7,7,"optimist",23,55,"cooperate","cooperate",1539.5,10
7778376,"single",95,"HG",9,6,"envious",27,69,"cooperate","cooperate",1637.29999995232,10
7778376,"single",96,"SG",8,14,"envious",28,-29,"cheat","cheat",2934.79999995232,5
7778376,"single",97,"HG",9,7,"trustful",23,98,"cooperate","cooperate",2574.5,10
7778376,"single",98,"PD",2,12,"envious",29,-51,"cheat","cheat",2521.10000002384,5
7778376,"single",99,"SH",3,7,"trustful",24,100,"cooperate","cooperate",2333.90000009537,10
7778376,"single",100,"SH",1,7,"envious",30,57,"cooperate","cheat",4013.60000002384,1
7778376,"single",101,"SG",8,14,"trustful",25,58,"cooperate","cooperate",2951.90000009537,10
7778376,"single",102,"SG",9,13,"pessimist",24,-24,"cheat","cooperate",3468.10000002384,13
7778376,"single",103,"SH",1,8,"optimist",24,46,"cooperate","cooperate",2223,10
7778376,"single",104,"PD",2,13,"pessimist",25,30,"cooperate","cheat",3159,2
7778376,"single",105,"SH",1,7,"trustful",26,99,"cooperate","cooperate",2334,10
7778376,"single",106,"SG",9,14,"optimist",25,-27,"cheat","cheat",2502.5,5
7778376,"single",107,"HG",7,6,"trustful",27,99,"cooperate","cooperate",1981.29999995232,10
7778376,"single",108,"HG",8,7,"pessimist",26,28,"cooperate","cooperate",3282.10000002384,10
7778376,"single",109,"SH",1,6,"envious",31,39,"cooperate","cheat",5827.89999997616,1
7778376,"single",110,"SG",9,12,"trustful",28,99,"cooperate","cooperate",1953.70000004768,10
7778376,"single",111,"SH",2,8,"pessimist",27,41,"cooperate","cheat",2830.80000007153,2
7778376,"single",112,"PD",2,14,"pessimist",28,-24,"cheat","cheat",2279.80000007153,5
7778376,"single",113,"PD",1,14,"optimist",26,-40,"cheat","cheat",2436.40000009537,5
7778376,"single",114,"SG",7,12,"pessimist",29,-38,"cheat","cooperate",2764.5,12
7778376,"single",115,"PD",2,12,"trustful",29,94,"cooperate","cooperate",1592.5,10
7778376,"single",116,"SH",1,8,"pessimist",30,27,"cooperate","cheat",5175.10000002384,1
7778376,"single",117,"SH",2,7,"optimist",27,22,"cooperate","cooperate",2735.40000009537,10
7778376,"single",118,"SG",8,12,"pessimist",31,24,"cooperate","cooperate",3168.39999997616,10
7778376,"single",119,"HG",9,7,"optimist",28,23,"cooperate","cooperate",3024.89999997616,10
7778376,"single",120,"SH",1,7,"pessimist",32,34,"cooperate","cheat",3164.89999997616,1
7778376,"single",121,"HG",9,6,"trustful",30,99,"cooperate","cooperate",2691.29999995232,10
7778376,"single",122,"SG",9,12,"envious",32,-43,"cheat","cheat",3107.09999990463,5
7778376,"single",123,"PD",3,14,"envious",33,-48,"cheat","cheat",1940.5,5
7778376,"single",124,"SH",2,7,"envious",34,15,"cooperate","cheat",1947.5,2
7778376,"single",125,"SG",8,12,"optimist",29,-26,"cheat","cheat",2318.30000007153,5
7778376,"single",126,"SH",1,8,"trustful",31,97,"cooperate","cooperate",2581,10
7778376,"single",127,"PD",3,14,"pessimist",33,-20,"cheat","cheat",7433,5
7778376,"single",128,"PD",1,13,"trustful",32,98,"cooperate","cooperate",2688.29999995232,10
7778376,"single",129,"SH",2,7,"pessimist",34,66,"cooperate","cheat",6082.89999997616,2
7778376,"single",130,"SH",2,6,"trustful",33,97,"cooperate","cooperate",2279.80000007153,10
7778376,"single",131,"SH",3,6,"pessimist",35,75,"cooperate","cheat",4428.5,3
7778376,"single",132,"SG",8,12,"trustful",34,99,"cooperate","cooperate",3600.69999992847,10
7778376,"single",133,"SH",1,7,"optimist",30,14,"cooperate","cooperate",6636.20000004768,10
7778376,"single",134,"SG",9,12,"pessimist",36,-20,"cheat","cooperate",2723,12
7778376,"single",135,"HG",7,8,"envious",35,22,"cooperate","cheat",2547.29999995232,7
7778376,"single",136,"PD",2,14,"trustful",35,74,"cooperate","cooperate",2495.80000007153,10
7778376,"single",137,"PD",2,12,"optimist",31,-29,"cheat","cheat",4148.30000007153,5
7778376,"single",138,"PD",3,13,"optimist",32,-57,"cheat","cheat",3950.39999997616,5
7778376,"single",139,"PD",1,12,"optimist",33,-51,"cheat","cheat",2113.10000002384,5
7778376,"single",140,"SH",3,8,"envious",36,-22,"cheat","cheat",2696.30000007153,5
7778376,"single",141,"PD",3,12,"optimist",34,-52,"cheat","cheat",2572.80000007153,5
7778376,"single",142,"SH",1,6,"optimist",35,39,"cooperate","cooperate",2449.10000002384,10
7778376,"single",143,"HG",8,7,"optimist",36,52,"cooperate","cooperate",1854.30000007153,10
7778376,"single",144,"SH",2,8,"trustful",36,98,"cooperate","cooperate",2090.30000007153,10
7778386,"repeated",1,"SH",2,8,"pessimist",1,69,"cooperate","cheat",6206.39999999991,2
7778386,"repeated",2,"SH",3,8,"envious",1,55,"cheat","cheat",2404.89999999991,5
7778386,"repeated",3,"SG",9,12,"optimist",1,36,"cheat","cheat",1935.80000000005,5
7778386,"repeated",4,"SH",1,6,"optimist",2,41,"cheat","cooperate",1525.60000000009,6
7778386,"repeated",5,"SH",1,6,"pessimist",2,49,"cooperate","cheat",1871.59999999986,1
7778386,"repeated",6,"SG",8,14,"trustful",1,-57,"cheat","cooperate",1667.09999999986,14
7778386,"repeated",7,"SG",9,13,"optimist",3,41,"cheat","cheat",1468.5,5
7778386,"repeated",8,"PD",1,13,"envious",2,38,"cooperate","cheat",1305.30000000005,1
7778386,"repeated",9,"SG",9,12,"trustful",2,64,"cooperate","cooperate",1289,10
7778386,"repeated",10,"SH",2,8,"envious",3,51,"cheat","cheat",1449.89999999991,5
7778386,"repeated",11,"PD",1,13,"trustful",3,17,"cheat","cooperate",1835.19999999995,13
7778386,"repeated",12,"HG",9,7,"envious",4,-53,"cheat","cooperate",1242.80000000005,7
7778386,"repeated",13,"SH",3,7,"envious",5,38,"cheat","cheat",1953.5,5
7778386,"repeated",14,"SH",2,7,"optimist",4,-34,"cooperate","cooperate",1644.09999999986,10
7778386,"repeated",15,"HG",9,7,"optimist",5,53,"cooperate","cooperate",1238.5,10
7778386,"repeated",16,"SG",7,13,"envious",6,52,"cooperate","cheat",1352.69999999995,7
7778386,"repeated",17,"HG",9,7,"pessimist",3,66,"cooperate","cooperate",1172.69999999995,10
7778386,"repeated",18,"SH",1,8,"pessimist",4,52,"cooperate","cheat",1167.39999999991,1
7778386,"repeated",19,"SH",1,7,"envious",7,53,"cooperate","cheat",3404.5,1
7778386,"repeated",20,"SH",3,6,"envious",8,39,"cooperate","cheat",981.300000000047,3
7778386,"repeated",21,"SG",8,12,"optimist",6,32,"cheat","cheat",1037.69999999995,5
7778386,"repeated",22,"HG",8,6,"pessimist",5,-14,"cheat","cooperate",1556.80000000005,6
7778386,"repeated",23,"SG",8,14,"envious",9,29,"cheat","cheat",909.200000000186,5
7778386,"repeated",24,"SG",9,13,"envious",10,52,"cooperate","cheat",1308.90000000014,9
7778386,"repeated",25,"SG",7,12,"optimist",7,36,"cooperate","cheat",1048.80000000005,7
7778386,"repeated",26,"SH",3,8,"optimist",8,47,"cooperate","cooperate",1014.10000000009,10
7778386,"repeated",27,"SG",7,14,"trustful",4,35,"cooperate","cooperate",1377.90000000014,10
7778386,"repeated",28,"PD",3,14,"pessimist",6,41,"cooperate","cheat",1073.60000000009,3
7778386,"repeated",29,"SG",7,14,"envious",11,41,"cooperate","cheat",812.59999999986,7
7778386,"repeated",30,"HG",7,7,"optimist",9,-47,"cooperate","cooperate",1525.19999999995,10
7778386,"repeated",31,"PD",3,12,"optimist",10,49,"cooperate","cheat",1340.19999999995,3
7778386,"repeated",32,"HG",8,8,"pessimist",7,43,"cheat","cooperate",1499.89999999991,8
7778386,"repeated",33,"PD",1,12,"envious",12,-65,"cheat","cheat",1294.10000000009,5
7778386,"repeated",34,"PD",1,12,"pessimist",8,-65,"cooperate","cheat",1107.39999999991,1
7778386,"repeated",35,"HG",8,6,"trustful",5,43,"cooperate","cooperate",1162.79999999981,10
7778386,"repeated",36,"SG",8,12,"trustful",6,52,"cooperate","cooperate",1033.80000000005,10
7778386,"repeated",37,"PD",3,12,"trustful",7,55,"cooperate","cooperate",1080.60000000009,10
7778386,"repeated",38,"PD",3,12,"pessimist",9,39,"cooperate","cheat",982.40000000014,3
7778386,"repeated",39,"SH",2,6,"pessimist",10,49,"cheat","cheat",1025.69999999995,5
7778386,"repeated",40,"HG",7,7,"envious",13,53,"cheat","cheat",2329.60000000009,5
7778386,"repeated",41,"SH",1,8,"trustful",8,-52,"cheat","cooperate",888.300000000047,8
7778386,"repeated",42,"PD",2,14,"envious",14,-18,"cheat","cheat",1592.20000000019,5
7778386,"repeated",43,"SH",3,7,"pessimist",11,69,"cooperate","cheat",1639.30000000005,3
7778386,"repeated",44,"HG",9,7,"trustful",9,69,"cooperate","cooperate",1026,10
7778386,"repeated",45,"PD",3,13,"pessimist",12,39,"cheat","cheat",1109.5,5
7778386,"repeated",46,"HG",7,8,"trustful",10,-45,"cooperate","cooperate",1040.79999999981,10
7778386,"repeated",47,"HG",9,8,"envious",15,49,"cheat","cooperate",980.5,8
7778386,"repeated",48,"PD",3,13,"envious",16,-36,"cooperate","cheat",1081.69999999995,3
7778386,"repeated",49,"HG",8,6,"envious",17,41,"cheat","cooperate",1673,6
7778386,"repeated",50,"SH",2,8,"optimist",11,50,"cooperate","cooperate",1390.20000000019,10
7778386,"repeated",51,"PD",2,14,"pessimist",13,29,"cooperate","cheat",1157.09999999986,2
7778386,"repeated",52,"SH",2,6,"optimist",12,42,"cooperate","cooperate",1556.70000000019,10
7778386,"repeated",53,"SG",7,12,"trustful",11,34,"cheat","cooperate",1100.69999999995,12
7778386,"repeated",54,"PD",2,13,"envious",18,25,"cheat","cheat",2128.5,5
7778386,"repeated",55,"PD",1,12,"optimist",13,57,"cooperate","cheat",1045.5,1
7778386,"repeated",56,"HG",7,6,"optimist",14,44,"cooperate","cooperate",1214.69999999995,10
7778386,"repeated",57,"HG",8,8,"envious",19,34,"cooperate","cheat",1463.39999999991,8
7778386,"repeated",58,"HG",7,7,"trustful",12,47,"cooperate","cooperate",1427.80000000005,10
7778386,"repeated",59,"PD",1,12,"trustful",13,41,"cooperate","cooperate",1979.20000000019,10
7778386,"repeated",60,"HG",8,7,"trustful",14,40,"cooperate","cooperate",1281.69999999995,10
7778386,"repeated",61,"PD",2,14,"trustful",15,37,"cooperate","cooperate",1010.5,10
7778386,"repeated",62,"SH",3,6,"pessimist",14,31,"cheat","cheat",999.399999999907,5
7778386,"repeated",63,"HG",8,7,"optimist",15,11,"cheat","cooperate",979.5,7
7778386,"repeated",64,"SG",8,12,"envious",20,49,"cheat","cheat",1382.10000000009,5
7778386,"repeated",65,"SH",2,7,"pessimist",15,49,"cheat","cheat",950.800000000047,5
7778386,"repeated",66,"HG",9,8,"pessimist",16,44,"cheat","cooperate",1423.60000000009,8
7778386,"repeated",67,"PD",3,14,"trustful",16,28,"cheat","cooperate",1266,14
7778386,"repeated",68,"HG",7,8,"pessimist",17,-22,"cheat","cooperate",1521.30000000005,8
7778386,"repeated",69,"SH",3,6,"trustful",17,51,"cooperate","cooperate",1383.5,10
7778386,"repeated",70,"PD",3,13,"trustful",18,-55,"cheat","cooperate",820.600000000093,13
7778386,"repeated",71,"SH",1,6,"envious",21,34,"cooperate","cheat",1359.69999999995,1
7778386,"repeated",72,"SH",2,7,"trustful",19,8,"cheat","cooperate",1118.80000000005,7
7778386,"repeated",73,"HG",9,8,"optimist",16,-32,"cooperate","cooperate",973.600000000093,10
7778386,"repeated",74,"PD",1,14,"trustful",20,15,"cooperate","cooperate",933.59999999986,10
7778386,"repeated",75,"SG",8,13,"trustful",21,32,"cooperate","cooperate",1202.5,10
7778386,"repeated",76,"HG",9,6,"optimist",17,37,"cooperate","cooperate",1190.80000000005,10
7778386,"repeated",77,"SG",8,14,"optimist",18,67,"cooperate","cheat",1096.19999999995,8
7778386,"repeated",78,"SG",8,14,"pessimist",18,-36,"cheat","cooperate",1087,14
7778386,"repeated",79,"HG",7,6,"envious",22,28,"cooperate","cooperate",1317.10000000009,10
7778386,"repeated",80,"HG",8,7,"envious",23,42,"cooperate","cooperate",974,10
7778386,"repeated",81,"SG",8,12,"pessimist",19,34,"cooperate","cooperate",950.300000000047,10
7778386,"repeated",82,"SG",9,13,"trustful",22,-27,"cooperate","cooperate",1324.30000000005,10
7778386,"repeated",83,"SH",3,7,"optimist",19,28,"cheat","cooperate",999.200000000186,7
7778386,"repeated",84,"HG",9,6,"pessimist",20,-29,"cooperate","cooperate",1326,10
7778386,"repeated",85,"SH",2,8,"trustful",23,28,"cooperate","cooperate",21578.5,10
7778386,"repeated",86,"PD",3,14,"envious",24,33,"cooperate","cheat",1112.19999999995,3
7778386,"repeated",87,"SG",7,13,"optimist",20,47,"cooperate","cheat",1413.5,7
7778386,"repeated",88,"SH",2,7,"envious",25,32,"cooperate","cheat",1210,2
7778386,"repeated",89,"PD",2,12,"envious",26,51,"cooperate","cheat",958.100000000093,2
7778386,"repeated",90,"SH",2,6,"envious",27,-26,"cheat","cheat",1350,5
7778386,"repeated",91,"SG",9,12,"pessimist",21,27,"cooperate","cooperate",1586.40000000014,10
7778386,"repeated",92,"SH",3,8,"trustful",24,37,"cooperate","cooperate",1252.10000000009,10
7778386,"repeated",93,"SG",7,13,"pessimist",22,36,"cooperate","cooperate",1354.09999999986,10
7778386,"repeated",94,"PD",2,14,"optimist",21,47,"cooperate","cheat",992.699999999953,2
7778386,"repeated",95,"HG",7,6,"trustful",25,47,"cooperate","cooperate",1586.89999999991,10
7778386,"repeated",96,"SH",1,8,"envious",28,38,"cooperate","cheat",1033.69999999995,1
7778386,"repeated",97,"PD",1,14,"pessimist",23,41,"cooperate","cheat",1231,1
7778386,"repeated",98,"SH",3,6,"optimist",22,45,"cooperate","cooperate",2134,10
7778386,"repeated",99,"HG",8,8,"optimist",23,-29,"cooperate","cooperate",1603.5,10
7778386,"repeated",100,"PD",3,12,"envious",29,30,"cooperate","cheat",1942.30000000005,3
7778386,"repeated",101,"SH",1,7,"trustful",26,23,"cooperate","cooperate",1333.29999999981,10
7778386,"repeated",102,"SG",9,14,"optimist",24,26,"cooperate","cheat",1339.69999999995,9
7778386,"repeated",103,"SG",9,12,"envious",30,34,"cooperate","cheat",1167.69999999995,9
7778386,"repeated",104,"SH",3,7,"trustful",27,27,"cooperate","cooperate",807.699999999953,10
7778386,"repeated",105,"SH",1,8,"optimist",25,42,"cooperate","cooperate",1806.40000000014,10
7778386,"repeated",106,"HG",7,7,"pessimist",24,35,"cooperate","cooperate",931.199999999953,10
7778386,"repeated",107,"SH",3,8,"pessimist",25,29,"cooperate","cheat",1284.60000000009,3
7778386,"repeated",108,"PD",2,12,"optimist",26,45,"cooperate","cheat",812.5,2
7778386,"repeated",109,"SG",7,14,"optimist",27,-25,"cheat","cheat",1078.90000000014,5
7778386,"repeated",110,"PD",2,12,"trustful",28,-44,"cheat","cooperate",1219.30000000005,12
7778386,"repeated",111,"PD",3,14,"optimist",28,27,"cooperate","cheat",1619.69999999995,3
7778386,"repeated",112,"HG",8,7,"pessimist",26,25,"cooperate","cooperate",1394.39999999991,10
7778386,"repeated",113,"PD",1,14,"optimist",29,22,"cooperate","cheat",1305.69999999995,1
7778386,"repeated",114,"SG",7,13,"trustful",29,30,"cooperate","cooperate",1511.10000000009,10
7778386,"repeated",115,"SH",1,7,"optimist",30,28,"cooperate","cooperate",2435.5,10
7778386,"repeated",116,"HG",9,6,"trustful",30,25,"cooperate","cooperate",1270.89999999991,10
7778386,"repeated",117,"PD",1,13,"optimist",31,27,"cooperate","cheat",1382.60000000009,1
7778386,"repeated",118,"SH",2,6,"trustful",31,49,"cooperate","cooperate",1242.5,10
7778386,"repeated",119,"HG",7,6,"pessimist",27,55,"cooperate","cooperate",998.5,10
7778386,"repeated",120,"PD",2,12,"pessimist",28,-52,"cheat","cheat",1053.59999999986,5
7778386,"repeated",121,"SG",9,14,"trustful",32,-69,"cheat","cooperate",858.09999999986,14
7778386,"repeated",122,"SG",8,13,"optimist",32,-58,"cooperate","cheat",1031.69999999995,8
7778386,"repeated",123,"HG",8,8,"trustful",33,-42,"cheat","cooperate",1135.80000000005,8
7778386,"repeated",124,"SG",9,13,"pessimist",29,-48,"cheat","cooperate",1908,13
7778386,"repeated",125,"SH",1,6,"trustful",34,-51,"cheat","cooperate",1326.59999999986,6
7778386,"repeated",126,"PD",2,13,"trustful",35,-41,"cheat","cooperate",924.299999999814,13
7778386,"repeated",127,"SG",7,14,"pessimist",30,-55,"cheat","cooperate",1129.80000000005,14
7778386,"repeated",128,"PD",3,13,"optimist",33,-50,"cheat","cheat",1144.60000000009,5
7778386,"repeated",129,"PD",1,13,"pessimist",31,-51,"cheat","cheat",1111.89999999991,5
7778386,"repeated",130,"HG",9,8,"trustful",36,-56,"cheat","cooperate",1075.69999999995,8
7778386,"repeated",131,"SG",9,14,"envious",31,-53,"cheat","cheat",1095.30000000005,5
7778386,"repeated",132,"HG",9,6,"envious",32,-44,"cheat","cooperate",1218.40000000014,6
7778386,"repeated",133,"PD",1,14,"envious",33,-57,"cheat","cheat",914.699999999953,5
7778386,"repeated",134,"SG",9,14,"pessimist",32,-44,"cheat","cooperate",1083,14
7778386,"repeated",135,"SG",7,12,"pessimist",33,-53,"cheat","cooperate",1010.40000000014,12
7778386,"repeated",136,"PD",2,13,"pessimist",34,32,"cheat","cheat",909.699999999953,5
7778386,"repeated",137,"SG",8,13,"pessimist",35,68,"cheat","cooperate",1343.39999999991,13
7778386,"repeated",138,"SH",1,7,"pessimist",36,45,"cheat","cheat",2619.39999999991,5
7778386,"repeated",139,"SG",8,13,"envious",34,-39,"cooperate","cheat",903.800000000047,8
7778386,"repeated",140,"HG",7,8,"optimist",34,71,"cheat","cooperate",1254.60000000009,8
7778386,"repeated",141,"PD",2,13,"optimist",35,79,"cooperate","cheat",826.800000000047,2
7778386,"repeated",142,"HG",8,6,"optimist",36,77,"cooperate","cooperate",961.100000000093,10
7778386,"repeated",143,"HG",7,8,"envious",35,71,"cooperate","cheat",3626.09999999986,7
7778386,"repeated",144,"SG",7,12,"envious",36,29,"cooperate","cheat",4585,7
7778395,"single",1,"PD",3,12,"trustful",1,12,"cooperate","cooperate",47295.3000000715,10
7778395,"single",2,"SH",1,8,"pessimist",1,19,"cooperate","cheat",11560.3000000715,1
7778395,"single",3,"SH",1,8,"envious",1,-13,"cheat","cheat",16674,5
7778395,"single",4,"SG",8,12,"envious",2,-5,"cheat","cheat",9739.59999990463,5
7778395,"single",5,"SG",9,12,"envious",3,19,"cooperate","cheat",10987.5,9
7778395,"single",6,"SH",2,8,"envious",4,18,"cooperate","cheat",5677.69999992847,2
7778395,"single",7,"SH",1,7,"envious",5,-16,"cheat","cheat",7591.80000007153,5
7778395,"single",8,"PD",3,12,"envious",6,64,"cooperate","cheat",19425.6000000238,3
7778395,"single",9,"HG",8,7,"trustful",2,-7,"cooperate","cooperate",4203.89999997616,10
7778395,"single",10,"SG",8,13,"optimist",1,-34,"cheat","cheat",2579.30000007153,5
7778395,"single",11,"HG",7,6,"pessimist",2,10,"cooperate","cooperate",3461,10
7778395,"single",12,"SH",1,6,"trustful",3,14,"cooperate","cooperate",3262.89999997616,10
7778395,"single",13,"SG",8,12,"optimist",2,8,"cheat","cheat",4572.19999992847,5
7778395,"single",14,"HG",9,7,"envious",7,8,"cooperate","cooperate",2554.10000002384,10
7778395,"single",15,"HG",8,6,"envious",8,9,"cooperate","cooperate",2080.80000007153,10
7778395,"single",16,"SH",2,8,"pessimist",3,-15,"cheat","cheat",4145.10000002384,5
7778395,"single",17,"SG",7,13,"pessimist",4,-23,"cooperate","cooperate",3806.89999997616,10
7778395,"single",18,"PD",1,12,"pessimist",5,49,"cheat","cheat",3517.10000002384,5
7778395,"single",19,"SG",8,14,"envious",9,25,"cooperate","cheat",3314.90000009537,8
7778395,"single",20,"HG",9,7,"optimist",3,-24,"cheat","cooperate",2942,7
7778395,"single",21,"SH",3,6,"optimist",4,-71,"cheat","cooperate",4302.29999995232,6
7778395,"single",22,"HG",8,7,"pessimist",6,-86,"cheat","cooperate",3595.60000002384,7
7778395,"single",23,"PD",2,13,"envious",10,-78,"cheat","cheat",6854.79999995232,5
7778395,"single",24,"PD",3,13,"pessimist",7,20,"cooperate","cheat",2328.20000004768,3
7778395,"single",25,"PD",2,13,"trustful",4,9,"cooperate","cooperate",2579.39999997616,10
7778395,"single",26,"PD",3,12,"optimist",5,96,"cooperate","cheat",3783.39999997616,3
7778395,"single",27,"SG",9,12,"trustful",5,-76,"cooperate","cooperate",3223.5,10
7778395,"single",28,"SH",3,7,"pessimist",8,-82,"cheat","cheat",2537.60000002384,5
7778395,"single",29,"SG",9,13,"optimist",6,-34,"cooperate","cheat",2449.10000002384,9
7778395,"single",30,"SH",1,6,"envious",11,64,"cooperate","cheat",3350.5,1
7778395,"single",31,"HG",7,6,"optimist",7,46,"cooperate","cooperate",1944.60000002384,10
7778395,"single",32,"HG",9,7,"trustful",6,87,"cooperate","cooperate",2364.29999995232,10
7778395,"single",33,"SG",9,14,"trustful",7,97,"cooperate","cooperate",2303.60000002384,10
7778395,"single",34,"HG",9,6,"pessimist",9,-99,"cheat","cooperate",2258.60000002384,6
7778395,"single",35,"HG",9,8,"envious",12,-92,"cheat","cooperate",2851.5,8
7778395,"single",36,"HG",8,8,"optimist",8,-40,"cheat","cooperate",3851.19999992847,8
7778395,"single",37,"SH",2,7,"pessimist",10,61,"cooperate","cheat",2885.69999992847,2
7778395,"single",38,"SH",3,8,"pessimist",11,91,"cooperate","cheat",4508.40000009537,3
7778395,"single",39,"HG",7,8,"envious",13,44,"cooperate","cheat",2751.70000004768,7
7778395,"single",40,"SG",8,13,"trustful",8,45,"cooperate","cooperate",4375.89999997616,10
7778395,"single",41,"SG",7,12,"optimist",9,45,"cooperate","cheat",4656.89999997616,7
7778395,"single",42,"PD",3,14,"optimist",10,90,"cooperate","cheat",5256.79999995232,3
7778395,"single",43,"PD",2,14,"optimist",11,-47,"cheat","cheat",2488.20000004768,5
7778395,"single",44,"SH",2,6,"envious",14,-35,"cheat","cheat",3005.89999997616,5
7778395,"single",45,"SH",3,7,"trustful",9,-78,"cheat","cooperate",3534.80000007153,7
7778395,"single",46,"SG",7,14,"trustful",10,-61,"cheat","cooperate",3851.70000004768,14
7778395,"single",47,"PD",1,14,"pessimist",12,-90,"cooperate","cheat",2739.5,1
7778395,"single",48,"SH",2,6,"trustful",11,83,"cheat","cooperate",4752.59999990463,6
7778395,"single",49,"SH",3,7,"optimist",12,94,"cheat","cooperate",4100.90000009537,7
7778395,"single",50,"PD",1,13,"pessimist",13,-78,"cooperate","cheat",4160.79999995232,1
7778395,"single",51,"PD",3,12,"pessimist",14,-73,"cheat","cheat",4846.79999995232,5
7778395,"single",52,"SH",3,8,"envious",15,-58,"cheat","cheat",4642,5
7778395,"single",53,"PD",1,13,"trustful",12,-56,"cheat","cooperate",4318.80000007153,13
7778395,"single",54,"PD",1,13,"envious",16,-60,"cheat","cheat",4069.79999995232,5
7778395,"single",55,"HG",8,8,"trustful",13,49,"cooperate","cooperate",4381.20000004768,10
7778395,"single",56,"SG",7,12,"trustful",14,-63,"cheat","cooperate",5463.79999995232,12
7778395,"single",57,"SH",3,8,"optimist",13,70,"cooperate","cooperate",5590.89999997616,10
7778395,"single",58,"HG",9,7,"pessimist",15,37,"cooperate","cooperate",4091.90000009537,10
